 0.950000 0.405555 0.407183 
 1.000000 0.367879 0.367879 
 1.050000 0.332040 0.330375 
 1.100000 0.298197 0.294920 
 1.150000 0.266468 0.261718 
 1.200000 0.236928 0.230927 
 1.250000 0.209611 0.202656 
 1.300000 0.184520 0.176965 
 1.350000 0.161621 0.153866 
 1.400000 0.140858 0.133326 
 1.450000 0.122151 0.115269 
 1.500000 0.105399 0.099576 
 1.550000 0.090491 0.086097 
 1.600000 0.077305 0.074647 
 1.650000 0.065710 0.065019 
 1.700000 0.055576 0.056989 
 1.750000 0.046771 0.050317 
 1.800000 0.039164 0.044762 
 1.850000 0.032631 0.040085 
 1.900000 0.027052 0.036054 
 1.950000 0.022315 0.032455 
 2.000000 0.018316 0.029095 
 2.050000 0.014958 0.025808 
 2.100000 0.012155 0.022463 
 2.150000 0.009828 0.018964 
 2.200000 0.007907 0.015252 
 2.250000 0.006330 0.011312 
 2.300000 0.005042 0.007167 
 2.350000 0.003996 0.002882 
 2.400000 0.003151 -0.001444 
 2.450000 0.002473 -0.005678 
 2.500000 0.001930 -0.009662 
 2.550000 0.001500 -0.013218 
 2.600000 0.001159 -0.016158 
 2.650000 0.000892 -0.018293 
 2.700000 0.000682 -0.019444 
 2.750000 0.000520 -0.019455 
 2.800000 0.000394 -0.018202 
 2.850000 0.000297 -0.015606 
 2.900000 0.000223 -0.011645 
 2.950000 0.000166 -0.006362 
 3.000000 0.000123 0.000123 
 3.050000 0.000091 0.007611 
 3.100000 0.000067 0.015815 
 3.150000 0.000049 0.024362 
 3.200000 0.000036 0.032799 
 3.250000 0.000026 0.040593 
 3.300000 0.000019 0.047155 
 3.350000 0.000013 0.051848 
 3.400000 0.000010 0.054019 
 3.450000 0.000007 0.053024 
 3.500000 0.000005 0.048271 
 3.550000 0.000003 0.039258 
 3.600000 0.000002 0.025623 
 3.650000 0.000002 0.007200 
 3.700000 0.000001 -0.015926 
 3.750000 0.000001 -0.043358 
 3.800000 0.000001 -0.074329 
 3.850000 0.000000 -0.107644 
 3.900000 0.000000 -0.141633 
 3.950000 0.000000 -0.174110 
 4.000000 0.000000 -0.202351 
 4.050000 0.000000 -0.223098 
 4.100000 0.000000 -0.232592 
 4.150000 0.000000 -0.226645 
 4.200000 0.000000 -0.200767 
 4.250000 0.000000 -0.150360 
 4.300000 0.000000 -0.070981 
 4.350000 0.000000 0.041280 
 4.400000 0.000000 0.189326 
 4.450000 0.000000 0.374420 
 4.500000 0.000000 0.595401 
 4.550000 0.000000 0.847703 
 4.600000 0.000000 1.122140 
 4.650000 0.000000 1.403433 
 4.700000 0.000000 1.668436 
 4.750000 0.000000 1.884002 
 4.800000 0.000000 2.004453 
 4.850000 0.000000 1.968582 
 4.900000 0.000000 1.696142 
 4.950000 0.000000 1.083728 
 5.000000 0.000000 0.000000 
